Unnamed: 0,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,seats,max_power (in bph),Mileage Unit,Mileage,Engine (CC),car_age,price_per_km
3800,Toyota,2015,790000,126000,Diesel,Individual,Manual,Third Owner,5,87.2,kmpl,21.43,1364,10,6.26984126984127
3803,Toyota,2015,780000,129000,Diesel,Individual,Manual,Third Owner,5,87.2,kmpl,21.43,1364,10,6.046511627906977
3804,Hyundai,2010,180000,55000,Petrol,Individual,Manual,Second Owner,5,68.05,kmpl,19.81,1086,15,3.272727272727273
3805,Ford,2019,869999,40000,Diesel,Individual,Manual,First Owner,5,98.96,kmpl,23.0,1498,6,21.749975
3806,Tata,2011,275000,50000,Diesel,Individual,Manual,First Owner,5,88.8,kmpl,21.12,1248,14,5.5
3809,Maruti,2016,315000,25000,Petrol,Individual,Manual,First Owner,5,47.3,kmpl,22.74,796,9,12.6
3810,Tata,2011,189000,70000,Diesel,Individual,Manual,Second Owner,5,70.0,kmpl,23.57,1396,14,2.7
3811,Maruti,2014,580000,120000,Diesel,Individual,Manual,First Owner,5,74.0,kmpl,23.4,1248,11,4.833333333333333
3816,Hyundai,2017,680000,80000,Diesel,Individual,Manual,First Owner,5,88.73,kmpl,22.54,1396,8,8.5
3817,Hyundai,2017,670000,80000,Diesel,Individual,Manual,First Owner,5,88.73,kmpl,22.54,1396,8,8.375
3818,Maruti,2010,240000,80000,Petrol,Individual,Manual,Second Owner,5,67.1,kmpl,20.92,998,15,3.0
3821,Tata,2016,220000,22000,Petrol,Individual,Automatic,First Owner,4,37.48,kmpl,21.9,624,9,10.0
3823,Chevrolet,2013,225000,100000,Diesel,Individual,Manual,Second Owner,5,76.9,kmpl,22.1,1248,12,2.25
3825,Maruti,2014,600000,70000,Diesel,Individual,Manual,Second Owner,5,74.0,kmpl,23.4,1248,11,8.571428571428571
3828,Maruti,2019,500000,10000,Petrol,Individual,Manual,First Owner,5,81.8,kmpl,20.89,1197,6,50.0
3830,Ford,2019,950000,16034,Diesel,Dealer,Manual,First Owner,5,98.96,kmpl,21.7,1498,6,59.249095671697646
3831,Ford,2012,250000,156040,Diesel,Dealer,Manual,First Owner,5,68.0,kmpl,20.0,1399,13,1.6021532940271725
3834,Maruti,2017,509999,46000,Petrol,Individual,Manual,First Owner,5,81.8,kmpl,22.0,1197,8,11.086934782608695
3835,Maruti,2018,469000,5000,Petrol,Individual,Manual,First Owner,5,67.05,kmpl,21.79,998,7,93.8
3838,Ford,2019,906000,30000,Diesel,Individual,Manual,First Owner,5,98.96,kmpl,23.0,1498,6,30.2
3839,Ford,2011,160000,85000,Diesel,Individual,Manual,First Owner,5,68.0,kmpl,20.0,1399,14,1.8823529411764706
3845,Maruti,2012,325000,80000,Diesel,Individual,Manual,Second Owner,5,74.0,kmpl,22.9,1248,13,4.0625
3846,Maruti,2008,150000,70000,Petrol,Individual,Manual,Second Owner,5,46.3,kmpl,19.7,796,17,2.142857142857143
3847,Hyundai,2014,250000,2350,Petrol,Individual,Manual,First Owner,5,55.2,kmpl,21.1,814,11,106.38297872340425
3848,Maruti,2011,175000,50000,Petrol,Individual,Manual,First Owner,5,46.3,kmpl,19.7,796,14,3.5
3849,Maruti,2010,175000,58000,Petrol,Individual,Manual,First Owner,5,46.3,kmpl,19.7,796,15,3.0172413793103448
3855,Maruti,2012,160000,110000,Petrol,Individual,Manual,First Owner,5,46.3,kmpl,19.7,796,13,1.4545454545454546
3857,Maruti,2010,160000,60000,Petrol,Individual,Manual,Third Owner,5,46.3,kmpl,19.7,796,15,2.6666666666666665
3858,Hyundai,2012,400000,100000,Diesel,Individual,Manual,First Owner,5,88.76,kmpl,21.27,1396,13,4.0
3859,Toyota,2013,451000,120000,Diesel,Individual,Manual,First Owner,5,67.06,kmpl,23.59,1364,12,3.7583333333333333
3861,Tata,2012,300000,70000,Diesel,Individual,Manual,Third Owner,5,88.8,kmpl,21.12,1248,13,4.285714285714286
3862,Maruti,2017,421000,59500,Petrol,Individual,Manual,Second Owner,5,67.04,kmpl,23.1,998,8,7.07563025210084
3865,Hyundai,2011,395000,75500,Diesel,Individual,Manual,Second Owner,5,90.0,kmpl,23.0,1396,14,5.231788079470198
3867,Maruti,2013,270000,60000,Petrol,Individual,Manual,First Owner,5,47.3,kmpl,22.74,796,12,4.5
3871,Ford,2017,875000,77524,Diesel,Dealer,Manual,First Owner,5,89.84,kmpl,22.7,1498,8,11.286827305092617
3876,Maruti,2018,800000,25000,Petrol,Individual,Automatic,First Owner,5,83.1,kmpl,21.4,1197,7,32.0
3878,Maruti,2017,530000,42000,Petrol,Individual,Manual,First Owner,5,83.1,kmpl,21.4,1197,8,12.619047619047619
3879,Maruti,2015,450000,80000,Petrol,Individual,Manual,First Owner,5,83.14,kmpl,20.85,1197,10,5.625
3880,Maruti,2011,235000,60000,Petrol,Individual,Manual,First Owner,5,67.1,kmpl,20.92,998,14,3.9166666666666665
3881,Maruti,2013,550000,240000,Diesel,Individual,Manual,First Owner,5,74.0,kmpl,23.4,1248,12,2.2916666666666665
3883,Volkswagen,2015,515000,120000,Diesel,Individual,Manual,Second Owner,5,103.2,kmpl,20.34,1498,10,4.291666666666667
3884,Hyundai,2009,160000,35000,Petrol,Individual,Manual,Third Owner,5,68.05,kmpl,19.81,1086,16,4.571428571428571
3885,Maruti,2007,110000,120000,Petrol,Individual,Manual,Second Owner,5,46.3,kmpl,19.7,796,18,0.9166666666666666
3888,Maruti,2007,128000,60000,Petrol,Individual,Manual,Second Owner,5,46.3,kmpl,19.7,796,18,2.1333333333333333
3895,Maruti,2007,150000,80000,Petrol,Individual,Manual,Third Owner,5,46.3,kmpl,19.7,796,18,1.875
3898,Maruti,2018,750000,15000,Petrol,Individual,Manual,First Owner,5,100.5,kmpl,21.1,998,7,50.0
3907,Maruti,2017,370000,40000,Petrol,Individual,Manual,First Owner,5,81.8,kmpl,20.89,1197,8,9.25
3908,Maruti,2019,600000,20000,Petrol,Individual,Automatic,First Owner,5,83.1,kmpl,21.4,1197,6,30.0
3914,Maruti,2013,600000,50000,Diesel,Individual,Manual,Second Owner,7,88.8,kmpl,20.77,1248,12,12.0
3921,Maruti,2010,225000,64000,Diesel,Individual,Manual,Third Owner,5,73.9,kmpl,21.1,1248,15,3.515625
3924,Maruti,2018,465000,30000,Petrol,Individual,Manual,First Owner,5,67.04,kmpl,20.51,998,7,15.5
3929,Renault,2015,415000,120000,Diesel,Individual,Manual,Second Owner,7,83.8,kmpl,21.04,1461,10,3.4583333333333335
3933,Maruti,2018,459999,12000,Petrol,Individual,Manual,First Owner,5,81.8,kmpl,20.4,1197,7,38.33325
3939,Maruti,2018,640000,25000,Petrol,Individual,Automatic,First Owner,5,81.8,kmpl,22.0,1197,7,25.6
3940,Maruti,2017,350000,50000,Petrol,Individual,Automatic,First Owner,5,67.0,kmpl,20.51,998,8,7.0
3944,Maruti,2018,445000,5000,Petrol,Individual,Automatic,Second Owner,5,67.0,kmpl,20.51,998,7,89.0
3945,Maruti,2015,580000,15000,Diesel,Individual,Manual,Second Owner,7,88.76,kmpl,20.77,1248,10,38.666666666666664
3946,Hyundai,2020,1050000,20000,Diesel,Individual,Manual,First Owner,5,88.7,kmpl,22.1,1396,5,52.5
3947,Ford,2015,600000,50000,Diesel,Individual,Manual,First Owner,5,98.59,kmpl,22.77,1498,10,12.0
3950,Maruti,2017,483000,15000,Petrol,Individual,Manual,First Owner,5,67.04,kmpl,23.1,998,8,32.2
3955,Maruti,2020,600000,5000,Petrol,Individual,Automatic,First Owner,5,81.8,kmpl,20.89,1197,5,120.0
3959,Maruti,2012,220000,270000,CNG,Individual,Manual,First Owner,5,61.7,km/kg,21.94,1196,13,0.8148148148148148
3960,Hyundai,2018,340000,120000,Petrol,Individual,Manual,First Owner,5,68.05,kmpl,20.3,998,7,2.8333333333333335
3967,Maruti,2011,200000,100000,Petrol,Individual,Manual,Second Owner,5,85.8,kmpl,21.1,1197,14,2.0
3969,Hyundai,2012,432000,77000,Diesel,Individual,Manual,First Owner,5,126.32,kmpl,22.32,1582,13,5.6103896103896105
3973,Hyundai,2011,250000,120000,Diesel,Individual,Manual,Third Owner,5,90.0,kmpl,23.0,1396,14,2.0833333333333335
3982,Maruti,2017,475000,40000,Petrol,Individual,Manual,First Owner,5,67.04,kmpl,20.51,998,8,11.875
3983,Maruti,2015,400000,20000,Petrol,Individual,Automatic,First Owner,5,67.0,kmpl,20.51,998,10,20.0
3986,Maruti,2015,350000,40000,Petrol,Individual,Manual,Second Owner,5,67.04,kmpl,20.51,998,10,8.75
3989,Tata,2018,550000,10000,Petrol,Individual,Manual,First Owner,5,84.0,kmpl,20.3,1199,7,55.0
3996,Maruti,2013,430000,63000,Diesel,Individual,Manual,First Owner,5,74.0,kmpl,23.4,1248,12,6.825396825396825
3999,Maruti,2011,220000,35000,Petrol,Individual,Manual,First Owner,5,46.3,kmpl,19.7,796,14,6.285714285714286
4001,Ford,2010,200000,110000,Diesel,Individual,Manual,Second Owner,5,68.0,kmpl,20.0,1399,15,1.8181818181818181
4004,Hyundai,2017,1150000,27000,Diesel,Individual,Manual,Second Owner,5,126.2,kmpl,19.67,1582,8,42.592592592592595
4007,Maruti,2017,400000,60000,CNG,Individual,Manual,First Owner,5,61.7,km/kg,21.94,1196,8,6.666666666666667
4009,Ford,2016,725000,30000,Diesel,Individual,Manual,First Owner,5,98.96,kmpl,21.7,1498,9,24.166666666666668
4010,Hyundai,2014,736000,125000,Diesel,Individual,Automatic,First Owner,5,126.32,kmpl,22.32,1582,11,5.888
4013,Maruti,2010,180000,80500,Petrol,Individual,Manual,Second Owner,5,46.3,kmpl,19.7,796,15,2.2360248447204967
4014,Toyota,2014,409999,200000,Diesel,Individual,Manual,First Owner,5,67.04,kmpl,23.59,1364,11,2.049995
4017,Maruti,2006,80000,110000,Diesel,Individual,Manual,Second Owner,5,58.0,kmpl,20.8,1527,19,0.7272727272727273
4018,Maruti,2005,110000,90000,Petrol,Individual,Manual,Second Owner,5,46.3,kmpl,19.7,796,20,1.2222222222222223
4021,Volkswagen,2018,560000,18000,Diesel,Individual,Manual,First Owner,5,108.62,kmpl,21.66,1498,7,31.11111111111111
4024,Maruti,2016,480000,65755,Petrol,Individual,Manual,First Owner,5,83.1,kmpl,21.4,1197,9,7.299825108356779
4025,Ford,2019,960000,2600,Diesel,Individual,Manual,First Owner,5,98.96,kmpl,23.0,1498,6,369.2307692307692
4027,Hyundai,2017,310000,15000,Petrol,Individual,Manual,Second Owner,5,55.2,kmpl,21.1,814,8,20.666666666666668
4028,Maruti,2014,500000,60000,Diesel,Individual,Manual,First Owner,5,74.0,kmpl,23.4,1248,11,8.333333333333334
4037,Renault,2017,850000,50000,Diesel,Individual,Automatic,First Owner,5,108.45,kmpl,19.6,1461,8,17.0
4040,Hyundai,2019,1200000,20000,Diesel,Individual,Automatic,First Owner,5,126.2,kmpl,22.0,1582,6,60.0
4043,Volkswagen,2013,365000,70000,Diesel,Individual,Manual,Second Owner,5,73.9,kmpl,22.07,1199,12,5.214285714285714
4046,Renault,2017,880000,50000,Diesel,Individual,Manual,First Owner,5,108.45,kmpl,19.6,1461,8,17.6
4051,Renault,2018,320000,20000,Petrol,Individual,Manual,First Owner,5,67.0,kmpl,23.01,999,7,16.0
4052,Renault,2015,550000,60000,Diesel,Individual,Manual,First Owner,5,83.8,kmpl,20.45,1461,10,9.166666666666666
4055,Maruti,2015,300000,110000,Petrol,Individual,Manual,First Owner,5,67.04,kmpl,20.51,998,10,2.727272727272727
4056,Hyundai,2016,580000,152000,Diesel,Individual,Manual,First Owner,5,88.73,kmpl,21.19,1396,9,3.8157894736842106
4062,Maruti,2014,300000,90000,CNG,Individual,Manual,First Owner,5,63.0,km/kg,21.94,1196,11,3.3333333333333335
4063,Maruti,2017,390000,30000,CNG,Individual,Manual,First Owner,5,63.0,km/kg,21.94,1196,8,13.0
4066,Maruti,2012,300000,110000,Diesel,Individual,Manual,Third Owner,5,74.0,kmpl,22.9,1248,13,2.727272727272727
4067,Volkswagen,2012,300000,150000,Diesel,Individual,Manual,Second Owner,5,103.6,kmpl,20.54,1598,13,2.0
4068,Hyundai,2012,350000,110000,Diesel,Individual,Manual,First Owner,5,90.0,kmpl,23.0,1396,13,3.1818181818181817
4069,Hyundai,2015,880000,120000,Diesel,Individual,Manual,Second Owner,5,126.2,kmpl,19.67,1582,10,7.333333333333333
4072,Hyundai,2016,660000,110000,Diesel,Individual,Manual,First Owner,5,88.73,kmpl,21.19,1396,9,6.0
4074,Volkswagen,2012,400000,110000,Diesel,Individual,Manual,Second Owner,5,103.6,kmpl,19.7,1598,13,3.6363636363636362
4076,Ford,2013,229999,230000,Diesel,Individual,Manual,First Owner,5,68.1,kmpl,20.0,1399,12,0.9999956521739131
4083,Maruti,2018,380000,19000,Petrol,Individual,Manual,First Owner,5,67.04,kmpl,20.51,998,7,20.0
4084,Maruti,2019,579000,10000,Petrol,Individual,Manual,First Owner,5,83.1,kmpl,21.4,1197,6,57.9
4086,Hyundai,2012,270000,30000,Petrol,Individual,Manual,First Owner,5,78.9,kmpl,20.36,1197,13,9.0
4091,Hyundai,2010,187000,200400,Petrol,Individual,Manual,Second Owner,5,68.05,kmpl,19.81,1086,15,0.9331337325349301
4092,Hyundai,2008,195000,110000,Petrol,Individual,Manual,Second Owner,5,78.9,kmpl,20.36,1197,17,1.7727272727272727
4096,Hyundai,2018,500000,25000,Petrol,Individual,Manual,First Owner,5,68.0,kmpl,20.3,1086,7,20.0
4097,Maruti,2016,385000,26000,Petrol,Individual,Manual,Second Owner,5,67.04,kmpl,20.51,998,9,14.807692307692308
4099,Maruti,2008,120000,70000,Petrol,Individual,Manual,Third Owner,5,46.3,kmpl,19.7,796,17,1.7142857142857142
4102,Maruti,2016,700000,20000,Petrol,Individual,Manual,First Owner,5,91.1,kmpl,20.73,1373,9,35.0
4103,Tata,2013,290000,25000,Diesel,Individual,Manual,First Owner,5,70.0,kmpl,23.57,1396,12,11.6
4110,Tata,2019,450000,25000,Petrol,Individual,Manual,First Owner,5,84.0,kmpl,20.3,1199,6,18.0
4113,Maruti,2020,650000,7300,Petrol,Individual,Manual,First Owner,5,81.8,kmpl,21.01,1197,5,89.04109589041096
4115,Maruti,2010,150000,100000,Petrol,Individual,Manual,First Owner,5,46.3,kmpl,19.7,796,15,1.5
4117,Hyundai,2013,425000,80000,Diesel,Individual,Manual,Second Owner,5,126.32,kmpl,22.32,1582,12,5.3125
4118,Hyundai,2010,260000,60000,Petrol,Individual,Manual,First Owner,5,78.9,kmpl,20.36,1197,15,4.333333333333333
4119,Volkswagen,2014,400000,110000,Diesel,Individual,Manual,Second Owner,5,88.8,kmpl,20.14,1498,11,3.6363636363636362
4120,Hyundai,2017,575000,70000,Diesel,Individual,Manual,Second Owner,5,88.73,kmpl,22.54,1396,8,8.214285714285714
4122,Maruti,2010,250000,90000,CNG,Individual,Manual,Second Owner,5,103.3,km/kg,21.4,1586,15,2.7777777777777777
4123,Volkswagen,2012,400000,95000,Diesel,Individual,Manual,First Owner,5,103.6,kmpl,19.7,1598,13,4.2105263157894735
4126,Volkswagen,2013,350000,70000,Diesel,Individual,Manual,Second Owner,5,88.5,kmpl,20.14,1498,12,5.0
4132,Maruti,2014,300000,35000,Petrol,Individual,Manual,First Owner,5,81.8,kmpl,20.52,1197,11,8.571428571428571
4136,Hyundai,2013,300000,40000,Petrol,Individual,Manual,First Owner,5,78.9,kmpl,20.36,1197,12,7.5
4137,Hyundai,2014,250000,25000,Petrol,Individual,Manual,First Owner,5,55.2,kmpl,21.1,814,11,10.0
4139,Maruti,2008,95000,70000,Petrol,Individual,Manual,First Owner,5,46.3,kmpl,19.7,796,17,1.3571428571428572
4140,Hyundai,2018,475000,7800,Petrol,Individual,Manual,First Owner,5,68.0,kmpl,20.3,1086,7,60.8974358974359
4144,Maruti,2016,482000,50000,Petrol,Individual,Manual,First Owner,5,81.8,kmpl,20.4,1197,9,9.64
4145,Ford,2017,625000,40000,Diesel,Individual,Manual,Fourth & Above Owner,5,98.59,kmpl,22.77,1498,8,15.625
4152,Renault,2019,420000,15000,Petrol,Individual,Manual,First Owner,5,67.0,kmpl,23.01,999,6,28.0
4154,Hyundai,2016,420000,9750,Petrol,Individual,Manual,Second Owner,5,68.05,kmpl,19.81,1086,9,43.07692307692308
4160,Hyundai,2008,185000,110000,Petrol,Individual,Manual,Fourth & Above Owner,5,68.05,kmpl,19.81,1086,17,1.6818181818181819
4163,Maruti,2015,210000,50000,Petrol,Individual,Manual,Second Owner,5,47.3,kmpl,22.74,796,10,4.2
4168,Maruti,2012,350000,120000,Diesel,Individual,Manual,Second Owner,5,88.8,kmpl,21.5,1248,13,2.9166666666666665
4169,Hyundai,2011,350000,93000,Diesel,Individual,Manual,Second Owner,5,90.0,kmpl,21.9,1396,14,3.763440860215054
4174,Hyundai,2012,290000,27000,Petrol,Individual,Manual,First Owner,5,78.9,kmpl,20.36,1197,13,10.74074074074074
4177,Maruti,2011,225000,30000,Petrol,Individual,Manual,First Owner,5,67.1,kmpl,20.92,998,14,7.5
4179,Maruti,2014,300000,80000,Petrol,Individual,Manual,First Owner,5,67.04,kmpl,23.1,998,11,3.75
4187,Hyundai,2014,600000,125000,Diesel,Individual,Manual,First Owner,5,126.32,kmpl,22.32,1582,11,4.8
4189,Maruti,2013,600000,120000,Diesel,Individual,Manual,Third Owner,7,88.8,kmpl,20.77,1248,12,5.0
4191,Hyundai,2016,735000,25000,Diesel,Individual,Manual,First Owner,5,88.73,kmpl,22.54,1396,9,29.4
4195,Renault,2015,600000,125000,Diesel,Individual,Manual,First Owner,8,83.8,kmpl,21.04,1461,10,4.8
4196,Hyundai,2016,720000,80000,Diesel,Individual,Manual,First Owner,5,88.73,kmpl,21.19,1396,9,9.0
4199,Hyundai,2014,545000,100000,Diesel,Individual,Manual,Second Owner,5,126.32,kmpl,22.32,1582,11,5.45
4200,Volkswagen,2011,370000,100000,Diesel,Individual,Manual,Second Owner,5,103.6,kmpl,20.54,1598,14,3.7
4204,Maruti,2019,711000,5000,Petrol,Individual,Manual,First Owner,5,83.1,kmpl,21.4,1197,6,142.2
4206,Maruti,2020,749000,5500,Petrol,Individual,Manual,First Owner,5,81.8,kmpl,21.01,1197,5,136.1818181818182
4207,Renault,2016,550000,80000,Diesel,Individual,Manual,Second Owner,5,108.45,kmpl,19.64,1461,9,6.875
4211,Hyundai,2014,575000,120000,Diesel,Individual,Manual,Third Owner,5,126.32,kmpl,22.32,1582,11,4.791666666666667
4213,Tata,2017,600000,40000,Petrol,Individual,Manual,Second Owner,5,84.0,kmpl,20.3,1199,8,15.0
4214,Ford,2012,390000,120000,Diesel,Individual,Manual,First Owner,5,88.7,kmpl,23.5,1498,13,3.25
4216,Hyundai,2010,340000,110000,Diesel,Individual,Manual,First Owner,5,90.0,kmpl,23.0,1396,15,3.090909090909091
4218,Maruti,2014,530000,80000,Diesel,Individual,Manual,Second Owner,5,74.0,kmpl,23.4,1248,11,6.625
4220,Maruti,2014,415000,46000,Petrol,Dealer,Manual,First Owner,5,67.04,kmpl,21.63,998,11,9.021739130434783
4222,Renault,2017,375000,20000,Petrol,Dealer,Automatic,First Owner,5,67.0,kmpl,22.0,999,8,18.75
4227,Hyundai,2013,291000,37000,Petrol,Dealer,Manual,First Owner,5,78.9,kmpl,20.36,1197,12,7.864864864864865
4228,Maruti,2017,600000,34000,Petrol,Dealer,Manual,Second Owner,5,83.1,kmpl,21.4,1197,8,17.647058823529413
4230,Hyundai,2010,225000,50000,Petrol,Dealer,Manual,First Owner,5,78.9,kmpl,20.36,1197,15,4.5
4235,Maruti,2013,390000,77000,Diesel,Dealer,Manual,First Owner,5,73.9,kmpl,21.1,1248,12,5.064935064935065
4239,Maruti,2010,85000,150000,Petrol,Individual,Manual,Third Owner,5,46.3,kmpl,19.7,796,15,0.5666666666666667
4240,Hyundai,2012,150000,40000,Petrol,Individual,Manual,First Owner,5,55.2,kmpl,21.1,814,13,3.75
4242,Hyundai,2011,220000,70000,Petrol,Individual,Manual,Third Owner,5,78.9,kmpl,20.36,1197,14,3.142857142857143
4243,Hyundai,2017,957000,60000,Diesel,Individual,Manual,First Owner,5,88.7,kmpl,21.38,1396,8,15.95
4250,Hyundai,2010,170000,90000,Petrol,Individual,Manual,Third Owner,5,78.9,kmpl,20.36,1197,15,1.8888888888888888
4252,Mahindra,2019,1200000,25000,Diesel,Individual,Manual,First Owner,5,115.0,kmpl,20.0,1497,6,48.0
4253,Hyundai,2019,834000,13000,Diesel,Individual,Manual,First Owner,5,88.76,kmpl,22.54,1396,6,64.15384615384616
4255,Volkswagen,2014,575000,40000,Diesel,Individual,Manual,Third Owner,5,88.8,kmpl,20.14,1498,11,14.375
4259,Volkswagen,2012,400000,100000,Diesel,Individual,Manual,Second Owner,5,103.6,kmpl,20.54,1598,13,4.0
4260,Hyundai,2017,250000,35000,Petrol,Individual,Manual,Second Owner,5,68.05,kmpl,20.3,998,8,7.142857142857143
4263,Ford,2016,825000,35000,Diesel,Individual,Manual,Second Owner,5,98.59,kmpl,22.77,1498,9,23.571428571428573
4266,Maruti,2016,425000,70000,Diesel,Individual,Manual,First Owner,5,73.94,kmpl,23.2,1248,9,6.071428571428571
4269,Maruti,2009,240000,90000,Diesel,Individual,Manual,First Owner,5,73.9,kmpl,21.1,1248,16,2.6666666666666665
4270,Hyundai,2016,1150000,154000,Diesel,Individual,Manual,First Owner,5,126.2,kmpl,19.67,1582,9,7.467532467532467
4271,Renault,2013,520000,109000,Diesel,Individual,Manual,Second Owner,5,108.45,kmpl,19.64,1461,12,4.770642201834862
4276,Maruti,2016,380000,39000,Petrol,Individual,Manual,Third Owner,5,67.04,kmpl,20.51,998,9,9.743589743589743
4278,Volkswagen,2014,575000,90000,Diesel,Individual,Manual,First Owner,5,103.6,kmpl,20.54,1598,11,6.388888888888889
4285,Hyundai,2009,142000,110000,Petrol,Individual,Manual,First Owner,5,78.9,kmpl,20.36,1197,16,1.290909090909091
4289,Maruti,2013,430000,190000,Diesel,Individual,Manual,Second Owner,5,74.0,kmpl,23.4,1248,12,2.263157894736842
4294,Hyundai,2019,509999,40000,Petrol,Individual,Manual,First Owner,5,81.86,kmpl,20.14,1197,6,12.749975
4295,Hyundai,2016,616000,112000,Diesel,Individual,Manual,First Owner,5,88.73,kmpl,22.54,1396,9,5.5
4300,Hyundai,2014,225000,60000,Petrol,Individual,Manual,Second Owner,5,78.9,kmpl,20.36,1197,11,3.75
4308,Hyundai,2011,129000,80000,Petrol,Individual,Manual,Second Owner,5,55.2,kmpl,21.1,814,14,1.6125
4313,Ford,2012,225000,60000,Diesel,Individual,Manual,First Owner,5,68.0,kmpl,20.0,1399,13,3.75
4316,Hyundai,2012,459999,70000,Diesel,Individual,Manual,First Owner,5,126.32,kmpl,22.32,1582,13,6.571414285714286
4317,Maruti,2009,115999,110000,Petrol,Individual,Manual,Second Owner,5,46.3,kmpl,19.7,796,16,1.0545363636363636
4321,Ford,2019,1050000,26000,Diesel,Dealer,Manual,First Owner,5,98.96,kmpl,23.0,1498,6,40.38461538461539
4322,Hyundai,2017,750000,43000,Diesel,Dealer,Manual,First Owner,5,88.73,kmpl,22.54,1396,8,17.441860465116278
4323,Maruti,2018,730000,4773,Petrol,Dealer,Manual,First Owner,5,81.8,kmpl,22.0,1197,7,152.94364131573434
4324,Honda,2017,940000,57900,Diesel,Dealer,Manual,First Owner,7,98.6,kmpl,21.9,1498,8,16.23488773747841
4327,Maruti,2013,411000,62000,Petrol,Dealer,Manual,First Owner,5,81.8,kmpl,22.0,1197,12,6.629032258064516
4329,Volkswagen,2016,540000,66000,Diesel,Dealer,Manual,First Owner,5,88.8,kmpl,20.14,1498,9,8.181818181818182
4331,Maruti,2015,411000,23999,Petrol,Dealer,Automatic,First Owner,5,67.04,kmpl,23.1,998,10,17.12571357139881
4333,Maruti,2012,350000,145000,Diesel,Individual,Manual,Third Owner,5,74.0,kmpl,22.9,1248,13,2.413793103448276
4342,Volkswagen,2011,275000,125000,Diesel,Individual,Manual,Fourth & Above Owner,5,103.6,kmpl,20.54,1598,14,2.2
4345,Volkswagen,2011,280000,131000,Diesel,Individual,Manual,Fourth & Above Owner,5,103.6,kmpl,20.54,1598,14,2.1374045801526718
4352,Maruti,2019,700000,45000,Petrol,Individual,Automatic,First Owner,5,81.8,kmpl,22.0,1197,6,15.555555555555555
4359,Maruti,2018,459999,50000,Petrol,Individual,Manual,First Owner,5,67.0,kmpl,21.63,998,7,9.19998
